nr,cor,pred,loss,pred0,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,drot90,drot180,drot270,dtrans1_1,dtrans5_5,dtrans-5_-5,dscale1.2,dscale1.5,dscale2,rrot90,rrot180,rrot270,rtrans1_1,rtrans5_5,rtrans-5_-5,rscale1.2,rscale1.5,rscale2,prot90,prot180,prot270,ptrans1_1,ptrans5_5,ptrans-5_-5,pscale1.2,pscale1.5,pscale2,crot90,crot180,crot270,ctrans1_1,ctrans5_5,ctrans-5_-5,cscale1.2,cscale1.5,cscale2
20,[0.574972 0.51307  0.497854],[1.399356 0.572914 0.414741],0.2300327193709727,[1.184612 0.564354 0.433705],[1.350294 0.529287 0.405447],[1.002369 0.503388 0.398608],[1.77803 0.62184 0.42423],[2.015822 0.617101 0.413581],[1.043956 0.535931 0.413229],[1.355809 0.575439 0.419121],[3.00344  0.47447  0.383841],[1.504522 0.679916 0.458274],-0.20434072613716125,-0.10198241472244263,-0.4826451241970062,0.43708962202072144,0.6594935059547424,-0.39389491081237793,-0.03664204478263855,1.4747402667999268,0.25570085644721985,0.914394736289978,0.9572760462760925,0.7978035807609558,1.1831116676330566,1.2762842178344727,0.8349840641021729,0.9846494197845459,1.617818832397461,1.1071217060089111,0.015516033631996903,0.00146557390707495,0.05423083845894805,0.048625876160264404,0.12732809363905653,0.04255979483159914,0.0006406381837242847,0.8612441026390396,0.008134819979964014,0.12613519758288122,0.20330890792916498,0.0642039921403128,0.4881998329074016,0.69799121205598,0.07587659238255313,0.20659837026641356,1.9706491883114798,0.297822560556621
21,[5.579626 0.461694 0.338337],[4.612792 1.3427   0.460588],0.5752949332611986,[5.333429 1.711761 0.477576],[6.253859 1.526085 0.45098 ],[5.265783 1.024007 0.428965],[4.103104 1.122844 0.457755],[1.903012 0.75376  0.464125],[4.455547 1.236279 0.470061],[3.638293 1.250325 0.482887],[1.687752 0.748728 0.469145],[1.424872 0.670196 0.46026 ],1.106685996055603,1.8148432970046997,0.3026747405529022,-0.7323772311210632,-3.295182943344116,-0.2541925311088562,-1.0445746183395386,-3.5104548931121826,-3.8607521057128906,1.1724863052368164,1.2828584909439087,1.047174334526062,0.8858528733253479,0.4864180088043213,0.9603819847106934,0.8371942639350891,0.4528660476207733,0.39826929569244385,0.21860408165242293,0.9089406026263731,0.17632082834318918,0.1027090483760477,2.5632577299462795,0.012047028715174454,0.3195596845537854,2.969578248829418,3.538364570593791,0.5475561881503095,0.5334020471550825,0.14096882037625577,0.8771659084761452,4.539539632430059,0.6269619470668769,1.4705362957020578,5.082060820688883,5.773438518458648
22,[0.64487  0.390467 0.35697 ],[0.795583 0.456858 0.368895],0.009088166468795065,[0.778443 0.452672 0.376187],[0.816355 0.464883 0.365511],[0.860557 0.491277 0.387635],[0.857149 0.476971 0.385388],[1.116365 0.543988 0.413538],[0.808149 0.460537 0.361437],[0.943246 0.508743 0.402241],[1.118488 0.575258 0.436524],[1.153469 0.595117 0.447153],-0.014034003019332886,0.02541300654411316,0.1181328296661377,0.09817135334014893,0.4525560736656189,0.008786827325820923,0.2328934371471405,0.5089350342750549,0.5744037628173828,0.991344153881073,1.015674114227295,1.0728613138198853,1.0605496168136597,1.2791253328323364,1.005419373512268,1.1436429023742676,1.3138985633850098,1.3542780876159668,0.00012150210897991325,0.0001690993524728531,0.0019191439975235387,0.0014889453821306613,0.0374952583849133,7.567554730680826e-05,0.008536065218609501,0.04095331876385977,0.05110739852570193,0.007360150639978669,0.011672578468048223,0.01920796110713513,0.017784242814321203,0.08302554371621632,0.010529879769737417,0.03502225147221768,0.08826366149691799,0.10289593032465033
23,[8.30725 5.1637  0.43457],[9.352339 4.435472 0.577891],0.5476892034604418,[8.925756 4.491435 0.581126],[9.239291 3.244833 0.521105],[9.136923 5.352055 0.694592],[9.053558 3.159762 0.507078],[8.718262 1.937114 0.441974],[9.330617 4.702463 0.609705],[11.253358  1.072035  0.326373],[12.549232  0.755152  0.290411],[13.133627  1.076999  0.300536],-0.36738425493240356,-1.3604722023010254,0.8178672790527344,-1.6453043222427368,-3.2683515548706055,0.277082622051239,-1.7139365673065186,-0.7709066867828369,0.14545953273773193,0.97442626953125,0.9052971601486206,1.0569318532943726,0.8854698538780212,0.7724892497062683,1.0192877054214478,0.8806924223899841,0.9463369250297546,1.0101253986358643,0.06170493900883992,0.4778748537832496,0.30004915728265286,0.5739068723725845,2.220772503964379,0.02425598987115644,4.9966149399189055,7.949176577323025,8.551469644445893,0.28532306313140404,1.519412633507609,0.2638152905855982,1.5260004652132508,3.526613198550416,0.4302307099031029,8.47766070664196,12.483497592521717,13.337668954093997
24,[6.8643  4.883   0.69039],[7.795849 5.272856 0.81816 ],0.34536576830760785,[7.117641 2.210977 0.475457],[7.42772  2.70156  0.490739],[5.58003  1.703303 0.458505],[8.062107 5.157371 0.711669],[6.757559 3.48732  0.571234],[6.58213  3.730535 0.614086],[7.726826 4.277553 0.61705 ],[9.184571 1.556691 0.39672 ],[7.389714 1.501398 0.432177],-4.082790374755859,-3.266847610473633,-6.1450276374816895,0.0442812442779541,-3.0707530975341797,-2.960114002227783,-1.2654364109039307,-2.7488832473754883,-4.5635762214660645,0.7059963345527649,0.7647527456283569,0.5574935674667358,1.0031887292861938,0.7788735628128052,0.7868407964706421,0.9088753461837769,0.8020515441894531,0.6713746786117554,3.317504741414942,2.284763590594745,5.926971132592963,0.03185680950546536,1.4423862737031463,1.2978381514279487,0.3452792811178256,5.305347719673441,4.845941768059149,2.416694468545629,1.7053284205835864,3.937863309720681,0.503491361713606,0.6578382052468227,0.4712058040791223,0.3719653714084186,5.511410084436478,3.925988489218289
25,[11.55476   0.32689   0.253318],[9.022619 0.708387 0.347573],2.188720210429201,[10.107145  0.493952  0.299185],[9.638468 0.399678 0.314579],[10.440053  0.716348  0.300183],[9.110689 0.552049 0.342618],[10.045019  0.627815  0.32682 ],[10.370547  0.482031  0.30483 ],[10.9178    0.848093  0.313574],[11.050094  1.078692  0.329946],[10.116898  0.324529  0.303608],0.8217034339904785,0.27414605021476746,1.3780052661895752,-0.07322239875793457,0.9210760593414307,1.0788297653198242,2.0008883476257324,2.380152940750122,0.6664559841156006,1.0815296173095703,1.0272008180618286,1.1367261409759521,0.9927348494529724,1.0913894176483154,1.107041835784912,1.19852876663208,1.2361595630645752,1.0661259889602661,0.4081734751936305,0.15855309658965103,0.6704758506018725,0.010740782075591445,0.3507413400947265,0.6233246693290028,1.2041278900433336,1.4160297107019655,0.4489082251258069,0.7085339409176065,1.2270756119370192,0.4654818435460529,2.0107178022492938,0.7917586687586476,0.4763606432650422,0.2270005969853611,0.27525549016288553,0.689994324096607
26,[0.60235 0.52793 0.48972],[1.155757 0.580786 0.435605],0.1039937216839918,[1.015146 0.539065 0.42005 ],[0.935971 0.513586 0.401806],[1.021573 0.532588 0.411581],[1.14206  0.579075 0.436318],[1.190039 0.572154 0.426679],[0.966252 0.524391 0.408416],[1.128227 0.577005 0.435875],[1.506131 0.638927 0.441227],[1.381928 0.602405 0.432982],-0.19788780808448792,-0.32078588008880615,-0.20640617609024048,-0.01469603180885315,0.016722828149795532,-0.2730898857116699,-0.03104156255722046,0.41413649916648865,0.24516695737838745,0.9088977575302124,0.8523186445236206,0.9049760699272156,0.9932342767715454,1.0076987743377686,0.8742766380310059,0.9857093691825867,1.190657615661621,1.1128684282302856,0.0072513588427005615,0.017987983206635267,0.0069684702717260905,6.368112735237001e-05,0.00044316302796835555,0.013277240110959099,0.00025742161201591784,0.04205807369665641,0.017209216297768393,0.05845942356197764,0.03974597937027479,0.06062523406170086,0.09891806852864753,0.11710277231661737,0.046349230828290185,0.09395135870412384,0.2771641323737285,0.205502462538075
27,[5.26718  1.176324 0.535966],[4.709866 1.526849 0.473707],0.14578106905320495,[5.468636 1.376944 0.450238],[4.17731  1.158809 0.460794],[4.862214 0.953537 0.437492],[4.523633 1.630165 0.493568],[4.524381 1.852806 0.509625],[4.95823  1.709439 0.500406],[6.393209 1.090955 0.406568],[7.063481 1.739209 0.438412],[7.270989 2.238726 0.468797],0.5853971838951111,-0.9135085344314575,-0.4571780264377594,-0.06305575370788574,0.17639052867889404,0.4576542377471924,1.1803100109100342,2.5306808948516846,3.2680904865264893,1.087237000465393,0.8638672232627869,0.9318704009056091,0.9906033277511597,1.0262861251831055,1.0682005882263184,1.1758921146392822,1.3771270513534546,1.487017273902893,0.19958494011092517,0.13974523098424907,0.11773612970758081,0.01525039612240183,0.047314212597981964,0.03191234574692695,1.0093849171911191,1.8619491085650104,2.3553827174837836,0.029394061875279754,0.3979247541902691,0.07444287999295655,0.2535436843390723,0.33669067469639397,0.12697549782433912,0.4306573199884515,1.1843508765180346,1.7161537368484658
28,[13.34194  0.49214  0.46875],[12.939475  0.947749  0.283204],0.1346615746974543,[12.745829  0.996254  0.295564],[13.098701  1.587826  0.321199],[14.04649   0.700857  0.255123],[12.642575  1.021929  0.285749],[11.364006  0.915491  0.297649],[12.109672  0.779145  0.299184],[12.592238  0.987456  0.288594],[9.461896 0.519994 0.323297],[2.365493 0.827058 0.466765],-0.1327800750732422,0.837299108505249,0.8320429921150208,-0.22017431259155273,-1.5932819843292236,-0.9824267625808716,-0.3021395206451416,-3.8652398586273193,-10.51111125946045,0.9906297326087952,1.0590877532958984,1.0587167739868164,0.9844623804092407,0.8875628113746643,0.9306705594062805,0.9786781072616577,0.7272318601608276,0.2582361102104187,0.013334840684424401,0.14549868523233567,0.4290750753591617,0.03121957562211719,0.8277839476318057,0.23908541640159578,0.040726324974476334,4.0927126502280435,37.28578714442799,0.21315773573044536,0.427155164651084,0.19519656351815037,0.26775907739364996,1.3735748041698272,0.5432033970743247,0.27994874860473823,5.025558068012123,40.198190723214104
29,[1.20447  0.263872 0.261558],[0.703298 0.442539 0.354627],0.09725237728977193,[0.698939 0.428677 0.349888],[0.675755 0.42773  0.344187],[0.830638 0.487029 0.383142],[0.700158 0.442462 0.35497 ],[0.770895 0.462849 0.369007],[0.728118 0.442193 0.350983],[0.903353 0.500062 0.394911],[0.885791 0.499025 0.394956],[0.897744 0.501564 0.396852],-0.022958606481552124,-0.052789896726608276,0.20034649968147278,-0.002872467041015625,0.1022888720035553,0.020830661058425903,0.2978630065917969,0.2793095111846924,0.2956961393356323,0.9846988916397095,0.9648175835609436,1.1335231065750122,0.9980855584144592,1.068171501159668,1.0138827562332153,1.1985141038894653,1.186148762702942,1.1970698833465576,7.786192334465387e-05,0.00036228133153463443,0.006336031139842231,3.3266751510533745e-06,0.0017295833680763077,0.0002098096075995315,0.014984589619958891,0.01270699966493242,0.014358701104936719,0.09684167730151354,0.10440539341242483,0.06811077189257113,0.09831687717945718,0.07970811137975138,0.08890224123741085,0.05474679048455233,0.05821610654122359,0.05629429718732146
30,[6.87487  0.31556  0.261521],[8.113594 1.189732 0.415518],0.774109966329695,[7.318141 2.936711 0.547603],[8.750345 0.699952 0.345838],[7.66359  1.006666 0.392682],[7.834384 0.987077 0.396561],[8.879751 0.889924 0.361315],[8.113949 0.946718 0.383021],[10.741792  0.944174  0.349366],[9.162699 0.738377 0.350896],[4.215629 0.430639 0.3654  ],1.0836100578308105,0.07729092240333557,-0.6559070348739624,-0.5008232593536377,0.4121457636356354,-0.2751564085483551,2.3164870738983154,0.5331271886825562,-4.70717716217041,1.1114957332611084,1.0079525709152222,0.9325116872787476,0.948468804359436,1.0424067974090576,0.9716883301734924,1.2383499145507812,1.0548549890518188,0.5156649351119995,1.2340423446790991,0.21673060069010605,0.07884615259055305,0.03979569063022156,0.2266065451170768,0.02003734579812792,2.3240326573232606,0.43617269678590187,5.257622926805342,2.3829220020301913,1.2240914260263676,0.37230334196858084,0.4632790982632167,1.4531339843029407,0.6494798261439584,5.118652053323247,1.806974258606006,2.365199594581752
31,[7.31037  0.317809 0.253981],[7.937519 0.600073 0.356145],0.16114191646210801,[8.747694 0.411475 0.329061],[8.568954 0.150053 0.283616],[8.312693 0.603793 0.361035],[7.696258 0.683247 0.365705],[8.309029 0.684513 0.346709],[7.867035 0.584072 0.357775],[9.724236 0.696792 0.325774],[10.555908  1.007041  0.330286],[11.391562  0.971746  0.315542],0.5944938659667969,0.10888686776161194,0.3837840259075165,-0.14852699637413025,0.44651374220848083,-0.08485442399978638,1.853066086769104,2.9994983673095703,3.785113573074341,1.06684410572052,1.0122430324554443,1.043152093887329,0.9832997918128967,1.0502053499221802,0.9904590249061584,1.208356261253357,1.3372596502304077,1.4255931377410889,0.23089562875200098,0.2021632200254381,0.04693110451698157,0.021738711821102246,0.04841295616405864,0.0017422081114197852,1.0675459475342421,2.340751891031862,4.023402850840466,0.6934369049661676,0.5376850645020718,0.3659660690436796,0.09831205996454755,0.3801297482957589,0.13051504713383494,1.9918446233224498,3.6714603613866825,5.695851731285617
32,[3.04228  0.514554 0.282505],[3.34713  1.338555 0.517737],0.2757481239390209,[3.500182 1.615543 0.534247],[3.02951  1.394253 0.527077],[3.352543 1.495274 0.528952],[3.095843 1.212747 0.51059 ],[3.043194 1.315575 0.527123],[3.111894 1.317703 0.519574],[3.433632 1.585309 0.534203],[3.517981 1.811601 0.550722],[5.512556 2.018631 0.48201 ],0.4465510845184326,-0.25258153676986694,0.17334812879562378,-0.38424158096313477,-0.3175296187400818,-0.25424933433532715,0.34972214698791504,0.676883339881897,2.8097753524780273,1.0858186483383179,0.9514586329460144,1.0333142280578613,0.9261560440063477,0.9389767646789551,0.9511380791664124,1.0672099590301514,1.1300843954086304,1.539986252784729,0.03347337081498836,0.03469045670561025,0.008238713374217591,0.026341233975964922,0.03099766227695137,0.01859129144840684,0.022880444530481252,0.08468367919395803,1.717616702257563,0.49507498677845696,0.27794928254459,0.3729371948403799,0.1807883219896813,0.23382422440961728,0.23536559024166936,0.45434121078213846,0.6601875717373944,2.8014371087254006
33,[0.4851   0.31641  0.313024],[2.090344 0.611372 0.42216 ],0.8919075236660191,[2.782239 0.467108 0.379353],[3.637965 0.553515 0.388685],[3.44695  0.583725 0.388141],[1.729715 0.569815 0.418273],[1.687805 0.61364  0.431044],[1.837432 0.593349 0.419096],[1.638845 0.529977 0.404455],[3.552264 0.511481 0.381461],[2.573694 0.531994 0.391662],0.504824161529541,1.456289529800415,1.2949409484863281,-0.40607309341430664,-0.3913862407207489,-0.27399832010269165,-0.5505979657173157,1.32133150100708,0.3734736144542694,1.1616020202636719,1.466180443763733,1.4145303964614868,0.8700098991394043,0.874711275100708,0.9122889637947083,0.8237453103065491,1.422978401184082,1.1195546388626099,0.16712073005874264,0.7998654983331587,0.6141002643979917,0.04393186478890243,0.05404070858163035,0.021432940509045057,0.07026330387353734,0.7162815311533187,0.08028584293963477,1.767985214709708,3.334166456103233,2.9498855248524563,0.5414526538518675,0.5162579033963378,0.6389162395305092,0.46169963393348196,3.1500780651335254,1.47162803100564
34,[5.04374 2.31709 0.39466],[4.967414 2.426989 0.552668],0.014289965381035793,[5.419097 2.626584 0.557496],[5.028635 2.12496  0.524589],[5.30733  2.810936 0.569486],[5.360896 2.646021 0.558524],[4.996869 2.609719 0.558671],[5.080487 2.115549 0.525397],[5.683436 3.107214 0.627739],[7.381501 3.9818   0.809506],[7.642069 3.156768 0.573769],0.6561062932014465,-0.2688862085342407,0.740681529045105,0.6183702945709229,0.21818846464157104,-0.2256374955177307,1.4713187217712402,4.225736618041992,3.425535202026367,1.082559585571289,0.9661653637886047,1.093201756477356,1.0778110027313232,1.02745521068573,0.9716074466705322,1.185139775276184,1.5317350625991821,1.4310437440872192,0.08129315495605856,0.031919248974460857,0.08774705408590933,0.06761243731028799,0.011431323379223812,0.036841383232647,0.32701013304366217,2.7704068501224044,2.562267385754165,0.08773165268106163,0.018007913693816265,0.1146425384097784,0.07854490622022531,0.03824270790227772,0.019687162375737314,0.36261103768034625,2.8028275935199587,2.4961506030618805
35,[0.474841 0.301329 0.288877],[0.939849 0.516289 0.403833],0.09188513048787307,[0.933019 0.519552 0.4063  ],[0.81374  0.482398 0.381891],[0.947754 0.48269  0.376812],[0.892348 0.499404 0.39262 ],[0.942248 0.513916 0.403325],[0.973088 0.529817 0.412035],[0.848323 0.486894 0.382816],[1.488937 0.625311 0.436246],[2.677886 0.985005 0.474954],-0.0011001527309417725,-0.18194207549095154,-0.05271419882774353,-0.07559970021247864,-0.00048223137855529785,0.05496737360954285,-0.1419374644756317,0.6905225515365601,2.277873992919922,0.9994085431098938,0.9021802544593811,0.9716586470603943,0.9593544602394104,0.999740719795227,1.029552936553955,0.9236884117126465,1.3712544441223145,2.224682331085205,2.1129766595665938e-05,0.005844511327062503,0.0006404799710777453,0.0008890703419283478,3.878801590732432e-06,0.0004516798328818202,0.003227594130267223,0.10481106703921483,1.081842141673542,0.09044551514893624,0.05209678405312936,0.08809048985854728,0.07476946465447253,0.09225355191684298,0.10520798419399154,0.06091601544182872,0.38502397286780105,1.7851490267165315
36,[2.00974  1.3901   0.583801],[2.985378 1.269134 0.511241],0.3239225505280359,[3.022968 1.091967 0.494919],[3.136982 1.178686 0.505027],[2.941626 1.178018 0.504352],[3.160381 1.451622 0.525984],[3.153149 1.419562 0.519146],[3.988112 1.466556 0.481483],[3.656497 1.980862 0.556993],[3.657768 2.137093 0.58173 ],[5.362373 2.351583 0.536848],-0.15590012073516846,0.05494147539138794,-0.14175772666931152,0.3722342848777771,0.3261033892631531,1.1703968048095703,1.428598165512085,1.610836386680603,3.4850502014160156,0.9672874212265015,1.0115283727645874,0.9702548980712891,1.0781059265136719,1.0684263706207275,1.2455847263336182,1.2997633218765259,1.3380024433135986,1.7312692403793335,0.011022561146778761,0.010401131118007593,0.003421310930519894,0.021381749777244607,0.01694602233119369,0.34844502366184454,0.31968327166759164,0.40347590711305753,2.274151931593991,0.37447131716160903,0.44052561477802765,0.3065671993410376,0.443701062051815,0.4374774098263321,1.3100897099282922,1.0205088532556967,1.091332586586491,4.055601376655187
37,[1.90072 0.51319 0.25772],[3.843089 0.778451 0.428202],1.2907415345884352,[1.038025 0.467969 0.380185],[4.298471 0.657069 0.387188],[2.047168 0.525545 0.401189],[3.521555 0.686298 0.417175],[3.445166 0.807227 0.436142],[3.733181 0.832579 0.437899],[4.747576 0.615435 0.390408],[5.505306 0.609702 0.388264],[6.093451 1.133494 0.412077],-3.1635632514953613,0.29298660159111023,-2.075840950012207,-0.42471441626548767,-0.36120712757110596,-0.04608339071273804,0.7036771178245544,1.4535298347473145,2.5892794132232666,0.3735198974609375,1.0580201148986816,0.5889214873313904,0.9158939123153687,0.9284701943397522,0.9908741116523743,1.1393492221832275,1.2878425121307373,1.5127547979354858,2.65569493799471,0.07459633884312951,1.0966747010664442,0.037332633960911764,0.053077802620810154,0.005034571397962632,0.2820330296252595,0.9310127020719277,1.7301476460499552,0.2537614605694742,1.9288917786582953,0.014061011270765636,0.8941660834899348,0.8345355708480288,1.1641285598321842,2.710882688876548,4.339799445946599,5.995864195583241
38,[0.833008 0.799887 0.670308],[1.020142 0.542325 0.418464],0.05492756887197728,[0.924027 0.513191 0.401319],[1.031747 0.546539 0.424661],[1.050308 0.551757 0.427483],[1.038998 0.54861  0.42143 ],[1.034887 0.547546 0.420658],[1.084844 0.559119 0.428498],[0.981204 0.52999  0.412496],[1.186815 0.563704 0.42156 ],[2.462652 0.667379 0.423713],-0.14239472150802612,0.022015273571014404,0.048616647720336914,0.02810680866241455,0.02215951681137085,0.09152904152870178,-0.05724209547042847,0.19114738702774048,1.5728130340576172,0.9281173944473267,1.0111136436462402,1.0245423316955566,1.0141887664794922,1.0111864805221558,1.0462050437927246,0.9711035490036011,1.0964937210083008,1.7939764261245728,0.0034603070492581858,6.360825854419734e-05,0.00036009758531463376,0.0001346153966489775,8.315791820834306e-05,0.0015229990213923017,0.0005679849062178258,0.009415508954178383,0.698833213161822,0.054278030910823394,0.05467497046497553,0.05591736155544399,0.055837433155937095,0.055585346221143965,0.05995424479362444,0.05375798888675324,0.08094590183426406,0.9113686040856114
39,[0.4779   0.380443 0.350634],[0.642041 0.424101 0.339721],0.009655825292065613,[0.928642 0.485657 0.392573],[0.745293 0.44459  0.353168],[0.564282 0.402301 0.32462 ],[0.695838 0.43992  0.350947],[0.815699 0.476292 0.376268],[0.683017 0.433544 0.346433],[0.780469 0.464719 0.368961],[1.047606 0.545394 0.420688],[1.963776 0.707226 0.446722],0.40100932121276855,0.13718712329864502,-0.1146605908870697,0.08084174990653992,0.2623940706253052,0.05713069438934326,0.20828524231910706,0.607823371887207,1.711859941482544,1.285240650177002,1.0975821018218994,0.9184412360191345,1.0575032234191895,1.1866426467895508,1.040637493133545,1.1481547355651855,1.4323487281799316,2.2176568508148193,0.02957421573846138,0.003753822007427724,0.0022499205761776033,0.001090127112074235,0.011405448881522654,0.0006044226258007749,0.00722236475574937,0.061916618660293445,0.6128636770065894,0.07199918041920243,0.02520670678956625,0.0028721423302794577,0.017011569356851212,0.04131730753463588,0.014970187227648568,0.032995500733633276,0.11889355827441637,0.7746156356295194
40,[2.12832  0.54446  0.404229],[2.643527 1.17209  0.516455],0.2239840932118119,[2.889351 1.325121 0.527923],[2.827777 1.262569 0.525931],[2.109894 0.80027  0.464206],[2.598825 1.123714 0.50971 ],[2.569995 1.003688 0.493446],[2.643521 1.154604 0.512607],[3.072849 1.515216 0.545192],[3.322995 1.725967 0.556652],[4.281818 3.066433 0.797101],0.4103230834007263,0.2842051386833191,-0.9577020406723022,-0.09982305765151978,-0.2649427652359009,-0.02133917808532715,0.8011846542358398,1.2735414505004883,3.8132803440093994,1.0947173833847046,1.0656049251556396,0.7789275050163269,0.9769570827484131,0.9388414621353149,0.9950740933418274,1.184942603111267,1.2939797639846802,1.8802438974380493,0.027993162230535756,0.014074754343119148,0.14191469150449412,0.0014613316180422942,0.011431797473131647,0.00010684705230801228,0.10095950333014987,0.25669077183689265,2.117098868977996,0.4013000329590344,0.3399107317673999,0.02312515702936387,0.18934545828655347,0.13797581128505013,0.21648481936558503,0.6181242039988765,0.948813259764786,3.717417268992469
41,[0.6933   0.46596  0.346072],[1.027229 0.538677 0.419114],0.04071058639675051,[0.948622 0.515851 0.402422],[0.984513 0.529264 0.413936],[0.967784 0.516666 0.400757],[1.050439 0.545113 0.422644],[1.008782 0.534651 0.416199],[1.062437 0.541037 0.41396 ],[2.002115 0.794489 0.467294],[1.956986 0.768403 0.463737],[5.247172 1.985968 0.48559 ],-0.11812597513198853,-0.05730757117271423,-0.09981340169906616,0.033176571130752563,-0.02538883686065674,0.032413601875305176,1.2788772583007812,1.2041068077087402,5.733709335327148,0.940491259098053,0.9711300134658813,0.9497166275978088,1.0167135000228882,0.9872097969055176,1.016329050064087,1.6442639827728271,1.606596827507019,3.888489007949829,0.002326269553522072,0.0006467128338275193,0.0014517407015084416,0.00019752757428322573,0.00012167492153736248,0.0004239094104647734,0.3393874233514846,0.3064045567216942,6.635663085124233,0.02361788163650463,0.031139248760896243,0.026967660482905192,0.046558985337868515,0.036388307518506066,0.04883585854798723,0.6118738948406173,0.5674068594606917,7.689213954182308
42,[9.26485  0.76874  0.299164],[8.547972 1.019764 0.372276],0.19409093518339857,[9.668392 1.826147 0.405562],[8.274408 2.121062 0.451906],[7.528685 0.706187 0.367202],[9.694529 1.25234  0.364802],[9.231911 1.257112 0.385936],[5.66435  0.801599 0.394976],[7.880785 1.507223 0.424469],[5.080141 1.350888 0.474007],[5.836348 1.126915 0.427377],1.9600898027420044,0.9073647260665894,-1.337937593460083,1.3716590404510498,0.9349467754364014,-3.0790865421295166,-0.12753435969352722,-3.034975528717041,-2.549372673034668,1.197191834449768,1.0912840366363525,0.8653987050056458,1.1379936933517456,1.094058871269226,0.6902331113815308,0.987169623374939,0.6946707963943481,0.7435241937637329,0.6355678476223687,0.43134536405627494,0.379100717549516,0.4562466932488576,0.17476440908795135,2.7877950787334598,0.228492749336468,4.0486139430641215,2.4558076259955386,0.4307587173480505,0.9443600963861275,1.0076040879069856,0.14093362453255973,0.0823738231352731,4.32461989653829,0.825564463043368,5.960418387254169,3.9664521290712162
